#XT_gene	HS_gene	OrthoID
496569	151987	7316
496571	85015	3534
496572	9525	4305
496573	10933	6029
496574	1073	10325
496575	6405	2413
496577	3340	1056
496578	64327	4229
496580	10403	4523
496581	9112	1865
496582	51540	6822
496583	3091	2341
496584	55204	7835
496585	51465	8254
496586	4087	2956
496587	51141	9198
496588	27101	9789
496589	51322	2620
496590	81614	6141
496591	112574	4825
496592	339416	11550
496593	23560	2481
496594	161582	7437
496595	57127	5963
496596	22992	1258
496597	51663	757
496599	23677	1442
496600	1345	12765
496601	57017	8580
496602	29098	11894
496603	5692	8665
496604	91689	12620
496605	10440	10486
496606	10239	9491
496607	11267	7905
496608	55179	9833
496609	6209	10496
496610	51529	11731
496611	53834	5040
496612	873	8532
496613	27257	10974
496614	11337	11073
496616	22949	8449
496617	3280	8616
496618	3094	11926
496618	84681	11926
496621	221545	11659
496622	84516	9137
496623	5644	8970
496623	5645	8970
496623	5646	8970
496623	NA	8970
496624	9482	9890
496625	51255	11408
496626	6835	10822
496627	5644	8970
496627	5645	8970
496627	5646	8970
496627	NA	8970
496628	84892	3301
496629	28992	9756
496630	284131	9857
496631	350	10177
496632	5265	8657
496632	NA	8657
496636	80746	8338
496637	1942	11241
496638	80896	9694
496639	81926	6888
496641	148789	4853
496642	55350	5653
496642	8875	5653
496642	8876	5653
496644	1207	9613
496645	445	4985
496646	767	7245
496648	10231	9693
496649	84992	12409
496650	6391	10735
496651	635	4874
496652	146456	9946
496652	NA	9946
496653	29079	8150
496654	1632	9066
496655	51076	8452
496656	55062	5302
496657	140739	9317
496658	9789	9345
496659	2158	7148
496661	10462	11705
496661	432	11705
496661	433	11705
496662	51166	6313
496663	10584	9044
496664	51693	10799
496666	952	11313
496667	9349	10541
496668	55586	8256
496669	112817	7811
496671	10247	11352
496673	7454	6715
496674	11019	5731
496677	26164	7302
496678	8839	10866
496679	4005	9740
496681	85865	7209
496682	345275	8777
496683	9481	7310
496684	6100	10335
496685	200035	11771
496686	91408	10307
496687	51661	10415
496688	373156	10260
496689	91875	6329
496690	4257	11624
496692	2098	7132
496693	2952	10890
496694	60481	7221
496695	7419	7763
496696	59	4438
496698	54433	9305
496699	127018	9618
496700	6447	9507
496701	51026	10825
496702	150472	6802
496702	220869	6802
496702	445571	6802
496702	55871	6802
496702	644019	6802
496703	388389	12063
496704	119391	10490
496704	9446	10490
496705	84326	11132
496706	25949	8761
496707	5684	7418
496708	79154	8408
496709	51530	7436
496710	117286	9866
496711	79180	10139
496712	84329	11173
496713	55350	5653
496713	8875	5653
496713	8876	5653
496714	5996	11592
496715	6652	6139
496716	56895	5749
496717	80318	8189
496718	389434	8344
496719	29844	10714
496720	51633	8912
496721	1368	7428
496722	64792	10763
496723	7905	9840
496724	4705	8297
496725	91977	12367
496726	26097	9462
496727	7431	5039
496729	10981	9433
496731	197	11557
496732	100137047	7726
496733	8775	6613
496734	64714	7031
496735	5268	8186
496736	883	6481
496740	29086	7676
496741	10904	11896
496742	1644	4352
496743	51304	6418
496744	2519	4991
496747	822	9295
496749	8608	8809
496749	8630	8809
496750	51115	9097
496752	55800	10386
496753	5833	5697
496755	5720	10189
496756	113675	8738
496758	1215	11962
496758	1511	11962
496758	2999	11962
496758	3002	11962
496759	58511	8873
496760	64320	10563
496761	54802	6277
496763	55364	8522
496765	55631	4640
496766	6330	11645
496768	6948	10622
496770	392636	5686
496772	255919	10858
496775	51374	11877
496776	8530	12350
496777	5443	10483
496778	10159	7181
496779	5348	12608
496780	7345	9856
496781	8858	9922
496782	339175	7780
496782	55798	7780
496783	3422	8984
496785	83877	10173
496786	51629	8326
496788	11152	5483
496789	8651	10851
496790	219738	12299
496792	25987	9825
496793	10755	7367
496794	6731	2490
496796	9218	9655
496798	51151	4662
496799	84080	10074
496800	64080	7928
496801	153129	4149
496802	79977	2755
496803	55565	6721
496804	7536	3333
496805	339761	6266
496808	84928	3370
496809	114900	9145
496810	55872	7714
496811	57192	4555
496812	10322	4959
496813	28965	3811
496814	55890	6912
496815	4245	6448
496816	64215	4899
496818	122481	3080
496819	201163	3025
496820	81562	7180
496821	9827	6846
496822	23424	2039
496823	2166	5645
496824	57143	5026
496825	65083	1519
496826	91404	1779
496827	1944	9758
496829	54148	7992
496830	5959	8519
496831	83850	3598
496832	833	2044
496833	2252	9867
496834	2302	7121
496836	84572	9160
496837	284273	6245
496838	54935	11883
496841	65080	9350
496843	27067	4055
496844	735	7396
496845	80774	11762
496846	83879	8498
496847	84217	9251
496848	3712	5119
496849	5830	3904
496850	79031	8776
496851	27022	7464
496852	140628	8395
496853	166929	5727
496854	340419	7781
496856	10135	3458
496857	64784	5729
496858	81606	11852
496859	51053	11979
496860	27238	8862
496863	9870	2172
496867	219855	4989
496868	4046	11651
496869	126321	5753
496870	29928	9798
496871	9694	6941
496872	57515	4162
496873	81928	6616
496875	7059	983
496876	85460	10514
496877	8908	7891
496878	4255	11649
496879	154743	6291
496880	3202	7857
496881	51338	12732
496882	56255	10413
496883	95	6765
496884	8813	8120
496885	27329	7465
496886	55862	9488
496888	438	9231
496889	7137	10484
496890	29997	8333
496892	4191	6357
496894	6161	10856
496895	51778	9485
496898	1917	3260
496899	1992	7516
496900	64422	6442
496901	10882	7903
496902	10136	8953
496902	23436	8953
496903	3281	12546
496905	29099	10862
496906	124	6791
496906	125	6791
496906	126	6791
496906	131	6791
496907	7123	10870
496908	6001	11014
496910	200916	11526
496911	6993	11374
496912	85016	9620
496914	5222	6497
496914	643834	6497
496914	643847	6497
496915	7103	10772
496916	124	6791
496916	125	6791
496916	126	6791
496916	131	6791
496917	4704	6942
496918	80195	12264
496919	27141	10733
496921	6281	12461
496922	55825	9219
496923	10157	1487
496925	55027	4472
496926	8544	7675
496927	2618	1296
496928	80279	6184
496929	8669	9558
496931	8892	6412
496932	55676	4216
496933	50	1417
496934	8161	10513
496936	25920	3163
496937	3960	8894
496939	1936	9358
496940	9957	7856
496941	23016	7272
496942	7083	9901
496943	6514	5303
496944	23173	4558
496945	51588	4119
496946	1968	3387
496946	255308	3387
496948	29929	5058
496949	27236	5958
496950	90441	5085
496951	5464	8123
496953	11056	3776
496954	25852	1893
496955	11079	8943
496956	84240	10323
496957	1119	5879
496958	5500	5138
496959	6185	3209
496960	5756	6095
496961	4440	5311
496963	2637	6728
496965	80143	10501
496966	114049	8534
496967	55829	11753
496968	1504	9062
496968	440387	9062
496969	6138	8536
496970	493856	10842
496971	10519	10921
496972	1990	9222
496973	11068	10272
496974	127262	9195
496975	1401	11812
496975	325	11812
496977	5611	4103
496978	7389	6603
496979	25898	8230
496980	23558	8585
496981	64115	11119
496983	84942	9809
496984	10695	10115
496985	3775	7392
496986	6150	11396
496987	127943	12317
496987	2209	12317
496988	4723	3905
496990	5860	9150
496991	79814	7089
496992	26998	12037
496993	1990	9222
496994	1360	6800
496995	5721	10553
496997	3741	4706
496999	552891	6683
497000	26175	10916
497003	6228	10452
497004	1486	7211
497005	55026	7595
497006	1357	6393
497007	128	5161
497103	7504	5662
503509	92359	13002
503560	22794	4161
541452	7358	3479
541455	823	2050
548350	29760	9366
548352	27335	8428
548353	5225	6292
548354	200728	11738
548356	115908	8899
548358	1504	9062
548358	440387	9062
548359	29070	9583
548360	51647	10663
548361	25796	10237
548363	7448	7715
548364	81572	12219
548365	23593	12729
548366	83862	6638
548367	254531	7256
548369	NA	10190
548371	348180	7864
548373	5378	3790
548374	1548	6251
548374	1549	6251
548374	1553	6251
548375	248	5243
548375	250	5243
548375	251	5243
548378	8935	8388
548379	55771	11674
548381	51665	8474
548382	51268	7454
548383	84303	11821
548384	90480	11956
548388	79053	4127
548389	27434	8316
548391	10690	5467
548392	54867	4601
548395	4200	3202
548396	3993	1290
548397	55037	5452
548399	1877	4794
548401	7805	12485
548402	27336	6971
548403	847	3237
548404	27159	3961
548405	54918	12313
548406	549	8206
548407	1676	10872
548408	79901	8947
548411	671	7695
548412	6251	6837
548413	53829	8853
548414	56916	1801
548415	10320	3657
548416	5889	7960
548417	554235	10697
548418	50862	8874
548419	56204	6508
548420	9770	6999
548421	9076	10018
548423	10540	5613
548424	2328	5070
548424	NA	5070
548426	79574	9293
548427	4783	5519
548428	10056	3099
548429	51074	8515
548430	7850	10766
548431	91949	2052
548432	843	9878
548433	3053	6067
548435	2030	6769
548436	1564	6782
548436	1565	6782
548438	3936	2371
548440	27071	8742
548443	364	10168
548443	NA	10168
548445	2159	6740
548446	760	9432
548447	11185	10880
548449	6117	3268
548450	6999	4962
548451	444	4011
548452	91782	8778
548453	261726	8295
548454	3300	10877
548455	2219	8503
548455	2220	8503
548456	254773	12239
548457	2876	10821
548458	242	5048
548458	59344	5048
548460	90353	9314
548461	5179	9786
548462	2638	8020
548463	2760	11585
548465	5950	10940
548466	359	9234
548467	857	10297
548468	57085	12083
548469	58480	9923
548470	8761	2508
548471	5276	8153
548475	10410	12774
548475	10581	12774
548475	8519	12774
548475	NA	12774
548476	5624	7961
548477	7077	9029
548478	56180	9175
548479	51	2957
548480	858	11294
548481	6387	12403
548482	10570	2920
548483	7980	11028
548484	4224	3588
548485	79772	1932
548488	2009	3317
548488	24139	3317
548489	143941	11371
548491	65997	9121
548492	8993	11642
548493	64849	3352
548494	8915	11417
548495	23386	7734
548496	222068	8768
548497	51182	4329
548499	84417	11508
548501	10901	9553
548501	NA	9553
548503	1551	5638
548503	1576	5638
548503	1577	5638
548503	64816	5638
548504	312	8296
548505	28976	3270
548506	4313	2138
548507	29934	10036
548508	80117	10811
548509	5644	8970
548509	5645	8970
548509	5646	8970
548509	NA	8970
548510	11097	10097
548511	98	12056
548512	6342	3563
548513	1264	7488
548514	2147	4282
548518	951	10918
548519	56904	5576
548520	51728	11318
548521	2219	8503
548521	2220	8503
548522	23708	3002
548523	79727	10511
548524	23559	11347
548525	6935	1027
548526	8733	3738
548527	126410	4664
548528	401262	10152
548530	10611	4124
548531	1144	4764
548532	51547	7202
548534	131377	3511
548536	5708	1042
548537	9318	3500
548538	2077	5053
548541	4925	5934
548542	25814	7969
548544	118487	12618
548545	4534	2804
548547	440836	10215
548548	51520	567
548552	4682	6808
548553	6477	6101
548554	79693	10343
548555	705	5573
548557	5496	4699
548560	51107	8598
548562	2968	4387
548563	11250	6694
548564	3988	6563
548565	2314	494
548566	84057	9734
548567	84364	4548
548568	11315	10314
548570	23612	12508
548573	1847	7934
548575	1009	1616
548576	664	10000
548577	2517	4780
548578	112616	11661
548579	2039	7777
548581	55142	11542
548582	55974	10661
548583	7086	2723
548584	2224	7351
548585	7732	10023
548586	55332	9869
548587	10272	9691
548591	54834	4381
548592	481	8121
548598	1490	5607
548647	8451	1767
548653	431707	5904
548654	5502	12131
548656	30012	7557
548657	766	8365
548658	3040	11768
548658	3050	11768
548659	22921	11254
548661	2173	11059
548662	10471	12092
548663	1977	8511
548664	284004	7090
548665	64924	1822
548666	11140	6206
548668	6470	4224
548669	5898	8664
548670	9923	1929
548671	11052	2556
548672	57089	3630
548673	11143	2002
548675	4324	3291
548676	6009	9652
548677	23076	8274
548679	22849	2743
548680	91373	5186
548681	23383	2103
548683	26227	6543
548684	130814	11008
548685	6566	4573
548686	286451	9405
548687	663	6906
548689	51599	6041
548691	6257	5028
548692	116843	6398
548693	84975	5835
548694	26272	8308
548695	89970	2993
548696	29920	7246
548696	5831	7246
548697	57794	4001
548699	9527	7926
548700	55652	11679
548701	143684	5325
548702	100506658	6167
548703	55501	6406
548704	79660	9201
548705	7179	6766
548705	93492	6766
548706	347527	4514
548706	414	4514
548707	60386	8393
548709	51447	5057
548710	10921	7370
548712	2720	3347
548713	148423	11494
548714	54583	7036
548716	54888	2302
548717	650	6012
548718	55326	6659
548719	2621	3461
548720	27095	9574
548721	54108	12025
548722	3014	10988
548723	92259	12610
548724	54499	9365
548725	3213	7320
548726	6814	3925
548727	57630	1915
548729	8452	1257
548730	9576	3410
548731	54943	8483
548733	1528	11291
548736	137492	6637
548737	5711	5162
548740	8309	4658
548742	80331	9013
548743	6389	2091
548744	54097	10892
548745	54788	6134
548746	4325	2303
548748	55845	12279
548749	648	6079
548750	84299	12273
548751	284417	11043
548753	285672	11823
548754	10212	4236
548755	5718	4094
548756	7818	7225
548758	8614	8935
548759	57456	11814
548760	23551	7729
548761	9568	1106
548763	3040	11768
548763	3050	11768
548764	79156	9213
548765	8623	5068
548767	5995	9055
548768	60488	8963
548770	79794	9381
548772	57684	5977
548773	113444	12380
548774	126410	4664
548776	25875	9479
548777	134145	10148
548778	51631	5683
548779	54868	4487
548780	23549	4958
548781	122786	2477
548782	147339	9347
548785	79577	2799
548786	8508	7628
548787	51451	7584
548788	7737	7521
548789	50804	4046
548790	7159	1312
548791	79833	11520
548792	2907	7407
548793	51228	9812
548795	729515	11654
548796	3488	9337
548798	10152	3088
548799	5810	7352
548800	10314	6192
548801	307	7434
548802	145864	7079
548803	317649	9788
548804	90196	10794
548805	92840	11013
548806	4651	152
548807	201895	12242
548808	9455	6645
548810	2074	1053
548811	84910	5406
548812	30001	4981
548813	151887	2601
548814	3839	2877
548815	134510	6270
548816	80173	4024
548817	171222	9987
548817	7332	9987
548818	7322	9992
548819	124808	10823
548820	6884	11157
548821	23529	10911
548822	10229	10395
548823	23640	8573
548824	5082	9008
548825	5281	10191
548826	51100	6135
548827	340481	8072
548828	84816	6811
548829	29095	10342
548831	392255	7476
548832	84313	10377
548833	55266	6537
548834	79647	11107
548835	27131	5317
548836	64211	4712
548838	9946	7577
548839	3801	4391
548840	284695	5551
548842	113201	10683
548843	79879	9716
548844	116150	10730
548845	51132	4508
548846	11070	9703
548847	79140	11368
548849	126792	8080
548850	51634	10221
548851	51009	7742
548852	5217	11075
548853	79020	5373
548854	102288414	12349
548855	1104	5375
548856	6623	12082
548857	51249	11760
548859	55854	5170
548860	25870	8172
548861	10103	10265
548863	1846	5743
548864	3177	6767
548866	55644	6077
548867	5437	10188
548869	10988	3892
548870	3832	2266
548871	92305	6229
548873	56935	12724
548874	79087	5290
548875	79666	7840
548876	91442	11025
548877	64785	9938
548878	3475	6039
548879	28966	10108
548880	65008	10433
548881	55151	10007
548882	26224	4232
548884	91137	5974
548885	23204	9297
548886	55284	9926
548887	7357	4411
548888	7027	4859
548889	152559	5928
548891	10327	7026
548893	79850	10172
548894	115416	11481
548895	7517	8810
548896	55313	7906
548897	254956	10681
548899	55471	7019
548901	1592	4993
548902	51263	11687
548903	57410	2575
548905	1647	11242
548906	132720	12617
548908	124936	10660
548909	83699	12159
548910	10910	8472
548911	100132911	12320
548911	285381	12320
548912	5494	4748
548913	54898	7226
548914	97	12398
548915	826	9131
548916	64065	11205
548917	55505	12678
548918	9837	8987
548920	10284	10222
548921	153339	12421
548922	6883	10908
548923	2255	10296
548924	1164	12180
548925	53917	9795
548927	27166	9306
548928	132946	11343
548929	55714	59
548930	79183	7625
548931	5015	6376
548932	94239	10976
548933	80273	10379
548934	6155	10738
548936	51606	3527
548937	29982	9543
548938	54936	8990
548939	5204	11041
548940	9526	10169
548941	84908	11401
548942	26275	6881
548943	55669	2644
548944	8665	7800
548946	144245	5389
548946	84920	5389
548947	7417	7070
548948	1595	3814
548949	9145	9118
548951	142891	4686
548952	203522	1712
548954	2353	7871
548955	81565	6708
548956	3267	4588
548957	23210	4734
548959	3632	4655
548960	128869	4760
548961	7181	3484
548962	2842	5937
548963	51478	7858
548964	26286	5478
548965	9331	5095
548966	5162	5772
548967	10766	8095
548970	55055	5767
548971	404093	7416
548974	55178	8262
548977	23545	2143
548978	80346	9797
548979	51117	9681
548982	23032	1452
548983	51652	9139
548983	7844	2107
548983	NA	8694
548984	54920	6007
548985	79034	5192
548986	9950	3164
548987	1803	3226
548988	84148	4033
548989	9766	9289
548991	1861	8019
548992	129880	5582
548993	8900	7381
548994	729920	7576
548996	131076	11306
548997	84967	12155
548998	94081	6060
548999	81930	3108
549000	9986	7766
549001	91368	12597
549002	5433	10839
549003	64976	11593
549004	1329	12054
549005	10330	10695
549005	NA	10695
549006	6647	11372
549007	25776	11745
549008	114926	12172
549009	54914	531
549010	902	7524
549011	8646	2955
549012	10972	10058
549013	56650	10119
549014	51124	12256
549015	56948	9408
549016	203228	4069
549017	79165	10542
549018	29101	8854
549019	1635	10245
549021	9134	7136
549022	51499	12463
549024	157695	11325
549025	3399	12540
549026	6809	8194
549027	25904	1791
549028	84305	11252
549030	7336	10478
549031	2959	6015
549032	388595	9247
549033	64975	11919
549034	585	4925
549035	56616	11181
549036	3320	1598
549037	22943	10372
549039	8673	12311
549040	81537	6752
549041	757	10134
549043	2639	5260
549044	6919	8155
549045	112970	11832
549045	NA	11832
549046	10001	8030
549047	64208	8352
549048	4733	4869
549050	80010	6982
549051	8818	12664
549053	840	8741
549054	1112	4012
549056	51449	6301
549057	84259	8184
549058	51747	4838
549059	55079	5231
549060	126382	12137
549061	26472	11791
549062	26574	6395
549063	27077	9695
549064	55739	7178
549068	51160	8407
549069	54165	6889
549070	5965	3287
549071	142679	10192
549072	51319	8847
549073	23011	8415
549074	1737	3437
549076	55239	6046
549078	84548	5041
549079	1175	10453
549080	83595	7602
549081	51434	2525
549082	898	7055
549083	79621	9801
549084	339122	9316
549085	10955	5357
549086	51256	7749
549087	285521	9174
549088	57150	12297
549089	129787	12071
549090	55851	12107
549091	5451	1978
549092	54957	10694
549093	6908	6795
549094	54460	12385
549097	5441	12332
549098	9637	7447
549099	29118	5700
549100	28970	8199
549101	51021	11857
549102	56900	12387
549103	51136	7769
549105	3980	1630
549107	203245	8835
549108	554282	11582
549108	653820	11582
549108	728833	11582
549108	729533	11582
549109	60491	8758
549110	5716	9248
549111	1312	10491
549112	6222	10155
549113	8896	10075
549114	11154	11112
549115	4221	4437
549116	132321	10336
549117	5984	6175
549118	51260	11402
549119	388581	10065
549121	7428	11559
549122	257364	3745
549123	54509	10090
549124	4908	8335
549125	51102	8040
549126	376267	8926
549127	201931	10758
549128	51372	12719
549128	NA	12719
549129	140459	5818
549130	9324	12150
549131	501	3353
549132	2824	7196
549133	134492	10716
549134	57631	2560
549135	440145	12625
549136	5683	7962
549137	55638	4862
549138	79939	6084
549139	9334	5207
549141	1070	10187
549142	1797	8591
549143	4287	7565
549146	10393	9141
549147	5888	5614
549149	83657	11864
549150	400	9402
549151	54766	10945
549152	79133	7713
549153	202915	6106
549156	57819	11757
549158	54951	11428
549159	375035	10855
549160	6613	11750
549161	509	7638
549162	7329	9662
549163	23382	2607
549164	7172	11029
549165	55161	8094
549166	90693	11488
549167	967	10840
549168	123688	8823
549169	521	12843
549170	285362	6774
549171	84759	8804
549173	56339	3459
549174	6921	11187
549176	1946	8122
549177	51531	8921
549178	10438	11574
549179	7873	10624
549180	5864	8049
549181	80006	4513
549182	NA	10559
549183	51444	10859
549184	79823	8177
549185	771	9575
549186	55686	11276
549187	90324	10479
549188	10390	4675
549189	26578	8680
549190	54512	8618
549191	26994	9940
549192	27338	9527
549193	84418	12462
549194	57409	9611
549195	83443	11838
549196	10282	12278
549197	1054	11845
549198	84619	6389
549198	NA	6389
549199	9474	7116
549201	901	6923
549203	84236	9245
549204	51125	11044
549205	10573	9053
549206	64801	9399
549207	6683	3836
549209	10205	11835
549210	10360	12179
549211	79184	8004
549212	5521	3549
549213	83606	9349
549215	80017	5144
549216	55969	11792
549217	10454	4505
549219	255520	8490
549220	6901	8530
549222	1728	9211
549223	51028	5448
549224	5315	3141
549225	29090	10986
549226	64431	4561
549227	5434	8475
549228	80856	7323
549229	64518	4719
549230	7306	4246
549232	27297	11493
549233	1327	10912
549234	1535	10556
549235	8766	8343
549236	7287	7572
549237	6388	9760
549238	84324	10367
549239	221044	11902
549240	23521	9043
549243	84529	8060
549244	4712	11747
549246	7416	6807
549247	116159	11233
549248	51106	6842
549249	3043	11718
549249	3045	11718
549249	3046	11718
549249	3047	11718
549249	3048	11718
549250	115098	9820
549251	594855	10920
549252	54440	8538
549253	26254	10234
549254	283635	11091
549255	6616	8765
549256	26258	11300
549257	5691	8850
549258	5453	8319
549260	6939	11194
549262	79723	5240
549263	5440	12591
549265	3028	8681
549266	60313	6362
549267	9146	1983
549268	9927	1690
549269	63929	4763
549270	513	11558
549272	1605	1905
549273	6500	9631
549275	54933	8414
549276	644890	12147
549278	133690	9257
549280	64951	11432
549281	205327	9069
549282	93081	10650
549284	8139	2624
549286	55751	4737
549288	9045	11088
549289	112752	11387
549290	2730	8706
549291	224	5189
549292	29914	7025
549293	11161	11281
549294	112936	5938
549295	23406	11229
549296	6780	3681
549297	1337	12449
549299	5230	4654
549299	5232	4654
549302	158427	5990
549304	51042	12538
549305	11331	6928
549306	64645	3447
549307	93380	11398
549308	6047	11669
549309	2961	7419
549310	10714	8035
549311	950	6471
549312	83892	5933
549313	5715	10555
549314	50999	9988
549315	55081	5589
549316	347735	6065
549318	29035	7269
549320	6202	8438
549321	285590	2520
549322	133957	9775
549325	55893	5896
549327	80224	8039
549328	10943	5989
549328	NA	5989
549330	11266	9270
549331	84193	3216
549332	9337	6687
549333	130340	10991
549334	7374	8047
549336	29968	5914
549337	4825	6940
549338	10556	8939
549339	1058	12356
549340	55830	7215
549341	51098	4813
549342	79982	6621
549343	196294	10978
549344	55795	4745
549345	149428	9469
549346	4155	11177
549348	11222	7463
549349	25923	3852
549350	51635	8266
549351	2745	12612
549352	6631	9858
549353	669	8147
549354	819	10049
549355	55756	1946
549356	6207	10225
549358	112840	7809
549359	56655	12422
549360	8994	6768
549361	285605	9033
549363	79169	10524
549365	10140	7609
549366	114	487
549367	11164	10181
549368	112950	8516
549369	1466	9051
549370	79817	8287
549371	23466	6952
549372	8819	10358
549373	115201	5975
549375	84955	4028
549377	2287	9009
549378	57205	851
549379	6229	10747
549380	6119	12097
549381	10551	11448
549382	10762	7372
549383	92856	7273
549384	51264	11873
549385	55319	10767
549386	79856	11868
549387	56954	7688
549389	51096	6493
549390	653604	10744
549391	51022	12576
549392	28972	12073
549394	6135	9540
549395	2950	11265
549396	6399	10570
549397	286187	9276
549398	64834	7895
549399	6181	12122
549400	10907	10266
549401	10491	6011
549403	55038	10748
549404	10947	4199
549405	6871	4173
549406	83659	6658
549407	145873	12754
549407	55897	12754
549408	27089	12640
549409	6146	11047
549410	58505	10289
549411	51651	10854
549413	3859	7088
549414	25895	10717
549415	431705	12060
549416	51146	9447
549417	1364	9377
549418	2683	7880
549419	79078	10739
549420	7385	5788
549421	6717	9821
549422	57621	3983
549424	415117	8989
549425	7923	10250
549426	162427	6399
549427	51504	12222
549428	10944	11616
549429	55906	8082
549430	2941	10793
549431	4904	6970
549432	3231	10776
549433	6827	11116
549434	79657	4905
549435	138241	11754
549436	55781	4630
549438	682	9179
549439	79363	9777
549440	8721	10770
549441	7802	8330
549443	8834	9362
549444	6142	9508
549445	90007	6784
549446	158078	3332
549446	1915	3332
549448	7277	3357
549449	25874	11329
549450	84285	11378
549451	689	10099
549452	132	6028
549454	23033	113
549455	55276	2826
549456	79622	11216
549457	10200	11332
549458	145258	9073
549459	29799	10881
549461	10123	9326
549462	51608	6216
549463	53407	7496
549464	7384	5388
549465	219854	12435
549466	8820	11620
549468	6158	11204
549469	51138	4318
549470	847	3237
549471	129685	7415
549472	6204	9641
549473	11160	6655
549475	201266	7637
549476	6208	10179
549477	79139	7786
549478	8662	1820
549479	4656	10809
549480	6236	8601
549481	84545	11527
549482	340277	8451
549483	51490	6951
549484	8099	11851
549485	27249	7739
549487	139231	5318
549490	7507	8567
549491	29765	6913
549492	2108	6874
549493	91283	8372
549495	8324	2848
549497	9421	10612
549501	4580	8245
549502	51510	8734
549503	8666	6916
549504	8991	4228
549505	5360	5921
549507	9213	1949
549508	100287226	1869
549508	7644	1869
549508	7757	1869
549510	51167	5596
549512	11116	9240
549513	8697	2550
549514	345895	5846
549514	81492	5846
549517	4893	9339
549518	10365	9847
549519	51116	9455
549520	6235	12512
549522	5954	6925
549523	154807	10344
549524	10043	5379
549525	284611	6282
549526	64802	9502
549527	115361	5792
549527	115362	5792
549527	163351	5792
549527	2633	5792
549527	2634	5792
549527	2635	5792
549527	388646	5792
549528	22996	3797
549530	8886	3132
549532	79645	10263
549534	10445	4507
549535	10521	2900
549536	91750	11575
549537	60681	3633
549539	65003	10899
549540	6726	12230
549543	6834	8895
549544	4927	3117
549545	339487	10605
549548	9419	11496
549549	4302	3668
549550	28998	10239
549552	85407	7450
549553	27351	10684
549554	1718	3470
549555	137994	7881
549556	158219	4113
549558	55283	3693
549560	6668	5298
549561	54504	5888
549562	79003	11422
549563	7126	6239
549564	219927	11230
549565	23270	11324
549565	388951	11324
549565	7259	11324
549565	NA	11324
549566	54664	8930
549567	55706	4461
549568	55635	3523
549570	23008	4824
549572	64224	7473
549573	9573	10404
549574	60673	8509
549575	27241	1769
549577	54514	4657
549578	51019	10578
549579	5037	10057
549580	10422	5366
549581	8563	2459
549582	27430	6742
549583	119032	11920
549584	28987	6863
549585	79959	2265
549586	5781	2198
549587	59338	7152
549588	54476	2974
549589	64121	5236
549590	55114	2999
549591	4615	9380
549592	81553	5722
549594	9993	3560
549595	5828	8166
549596	54815	5023
549597	57561	4298
549598	9655	3305
549599	360	7448
549601	10336	7597
549602	79022	9861
549603	10312	3273
549604	10483	1357
549605	9069	9223
549607	6662	3829
549608	100287171	5678
549608	374666	5678
549608	375260	5678
549608	NA	5678
549609	55813	5363
549610	2934	2268
549611	114792	2136
549612	8613	7306
549614	27237	4443
549616	3382	5903
549617	167227	5599
549618	285343	5344
549619	617	5009
549621	51227	11308
549622	7533	7902
549623	8370	11533
549624	10055	6729
549625	84164	3249
549626	81790	8916
549629	201164	11092
549630	10349	1620
549630	10350	1620
549630	10351	1620
549630	23460	1620
549631	84245	7629
549632	9295	4279
549633	9443	9065
549634	2120	4973
549635	128637	5817
549637	8841	3547
549638	54517	2746
549639	84085	3079
549640	6334	151
549642	7084	9757
549643	51099	6449
549644	25941	9074
549645	79691	6709
549647	10203	4300
549648	129303	8543
549650	23265	2392
549651	8674	10955
549652	57826	9357
549655	3762	5420
549658	6575	2409
549659	401548	4823
549660	81542	9630
549661	55831	7293
549662	2957	6014
549662	85439	3315
549663	55388	3152
549664	79971	3688
549665	23295	4822
549666	6745	7678
549667	153020	3741
549668	4300	3762
549669	8521	9790
549670	92002	9128
549671	9815	1649
549673	151195	6472
549674	8604	2182
549676	153768	11262
549678	29766	6983
549679	54431	2225
549680	3181	5672
549681	57185	6534
549683	55017	12307
549684	56160	10888
549684	64110	10888
549685	25974	10016
549686	55654	8531
549687	2806	4644
549688	57213	8872
549689	65082	2703
549690	4942	4698
549691	95681	8289
549692	10361	11911
549693	144165	1497
549694	1603	11572
549695	51634	10221
549696	131118	11662
549697	84319	9873
549698	51567	7833
549699	84701	11789
549700	3006	10950
549700	3007	10950
549700	3008	10950
549700	3009	10950
549701	646799	10050
549702	10472	3114
549703	2626	7077
549704	6234	12495
549705	23779	6401
549707	55300	4964
549709	440026	7848
549710	58472	5154
549711	8636	12000
549712	1499	1228
549713	55312	11018
549714	10490	10688
549715	55171	5002
549716	57407	9497
549717	1629	4645
549718	51715	8443
549720	54998	12185
549721	2908	3044
549722	26088	3774
549723	23059	6194
549724	55718	2847
549725	84925	4633
549726	9341	12112
549727	4738	12283
549728	9440	2377
549729	51283	4721
549731	84937	10301
549732	372	3373
549735	3981	1563
549736	55640	6002
549738	10804	9227
549738	2706	9227
549739	128434	11591
549740	7881	4857
549741	53916	9082
549741	5867	9082
549742	51569	12098
549743	928	9634
549745	55173	11351
549746	6193	8925
549748	54602	9011
549749	2775	4917
549750	9441	5733
549751	8891	6384
549752	11338	3440
549753	7982	2741
549754	4141	1814
549755	80155	1112
549756	2764	10641
549757	3265	9092
549758	9580	6482
549759	2237	5742
549760	51257	8491
549761	3068	10625
549763	51188	12656
549764	65062	8143
