#XT_gene	HS_gene	OrthoID
497000	26175	ORTHOMCL5746
497003	6228	ORTHOMCL8943
497004	1486	ORTHOMCL5008
497005	55026	ORTHOMCL4940
497006	1357	ORTHOMCL9937
497007	127	ORTHOMCL2995
497007	128	ORTHOMCL2995
497103	7504	ORTHOMCL9323
503517	5584	ORTHOMCL1109
503517	5590	ORTHOMCL1109
541452	7358	ORTHOMCL2900
541453	7358	ORTHOMCL2900
541454	823	ORTHOMCL3563
541455	823	ORTHOMCL3563
548352	27335	ORTHOMCL7479
548353	5225	ORTHOMCL2104
548355	10494	ORTHOMCL1300
548355	51765	ORTHOMCL1300
548355	8428	ORTHOMCL1300
548356	115908	ORTHOMCL7814
548360	51647	ORTHOMCL8324
548375	248	ORTHOMCL1289
548375	250	ORTHOMCL1289
548375	251	ORTHOMCL1289
548388	79053	ORTHOMCL4841
548391	10690	ORTHOMCL1445
548395	4200	ORTHOMCL7979
548396	3993	ORTHOMCL3454
548402	27336	ORTHOMCL8975
548403	847	ORTHOMCL1398
548404	27159	ORTHOMCL2072
548406	549	ORTHOMCL9746
548408	79901	ORTHOMCL8782
548412	6251	ORTHOMCL1505
548414	56916	ORTHOMCL2829
548415	10320	ORTHOMCL1903
548418	50862	ORTHOMCL5552
548420	9770	ORTHOMCL2006
548421	9076	ORTHOMCL10479
548423	10540	ORTHOMCL2202
548427	4783	ORTHOMCL3377
548428	10056	ORTHOMCL4553
548429	51074	ORTHOMCL9954
548431	91949	ORTHOMCL5671
548434	5781	ORTHOMCL3271
548438	3936	ORTHOMCL1058
548438	5357	ORTHOMCL1058
548438	5358	ORTHOMCL1058
548439	3055	ORTHOMCL653
548439	3932	ORTHOMCL653
548439	4067	ORTHOMCL653
548439	640	ORTHOMCL653
548440	27071	ORTHOMCL4290
548442	1455	ORTHOMCL364
548442	1456	ORTHOMCL364
548442	53944	ORTHOMCL364
548448	51006	ORTHOMCL8552
548449	6117	ORTHOMCL10324
548450	6999	ORTHOMCL10236
548453	261726	ORTHOMCL9299
548457	2876	ORTHOMCL9606
548459	79269	ORTHOMCL8739
548466	359	ORTHOMCL9925
548467	857	ORTHOMCL7357
548469	58480	ORTHOMCL9380
548470	26986	ORTHOMCL642
548470	5042	ORTHOMCL642
548470	8761	ORTHOMCL642
548470	NA	ORTHOMCL642
548477	7077	ORTHOMCL10215
548478	56180	ORTHOMCL3080
548479	51	ORTHOMCL5222
548480	858	ORTHOMCL9900
548481	6387	ORTHOMCL8507
548482	10570	ORTHOMCL280
548482	1400	ORTHOMCL280
548482	1808	ORTHOMCL280
548482	1809	ORTHOMCL280
548485	79772	ORTHOMCL779
548490	22978	ORTHOMCL651
548490	NA	ORTHOMCL651
548491	65997	ORTHOMCL8204
548493	64849	ORTHOMCL2776
548496	222068	ORTHOMCL8820
548497	51182	ORTHOMCL10359
548498	8668	ORTHOMCL8099
548499	84417	ORTHOMCL7305
548500	2330	ORTHOMCL799
548501	10901	ORTHOMCL1958
548501	NA	ORTHOMCL1958
548502	1938	ORTHOMCL5032
548504	312	ORTHOMCL7496
548505	28976	ORTHOMCL7933
548506	4313	ORTHOMCL10388
548507	29934	ORTHOMCL8264
548511	98	ORTHOMCL9395
548512	6342	ORTHOMCL7581
548513	1264	ORTHOMCL5496
548517	10166	ORTHOMCL1905
548517	83884	ORTHOMCL1905
548519	56904	ORTHOMCL523
548520	51728	ORTHOMCL8353
548522	23708	ORTHOMCL5610
548522	2935	ORTHOMCL5610
548523	79727	ORTHOMCL1999
548525	6935	ORTHOMCL1494
548526	8733	ORTHOMCL9759
548528	401262	ORTHOMCL5130
548530	10611	ORTHOMCL191
548531	1144	ORTHOMCL10443
548534	131377	ORTHOMCL5167
548536	5708	ORTHOMCL9949
548537	9318	ORTHOMCL9406
548541	4925	ORTHOMCL5483
548545	4534	ORTHOMCL234
548545	8776	ORTHOMCL234
548545	8898	ORTHOMCL234
548548	51520	ORTHOMCL8479
548551	4920	ORTHOMCL7636
548552	4682	ORTHOMCL9692
548553	6477	ORTHOMCL1102
548555	705	ORTHOMCL7976
548557	5496	ORTHOMCL7758
548558	10376	ORTHOMCL75
548558	112714	ORTHOMCL75
548558	51807	ORTHOMCL75
548558	7277	ORTHOMCL75
548558	7278	ORTHOMCL75
548558	7846	ORTHOMCL75
548558	79861	ORTHOMCL75
548558	84790	ORTHOMCL75
548559	7088	ORTHOMCL133
548559	7089	ORTHOMCL133
548559	7090	ORTHOMCL133
548559	7091	ORTHOMCL133
548560	51107	ORTHOMCL5789
548562	2968	ORTHOMCL2148
548563	11250	ORTHOMCL7315
548564	3988	ORTHOMCL5450
548565	2314	ORTHOMCL7904
548566	84057	ORTHOMCL4357
548567	84364	ORTHOMCL3385
548568	11315	ORTHOMCL4789
548569	79689	ORTHOMCL1553
548570	22822	ORTHOMCL5697
548575	1006	ORTHOMCL2847
548575	1009	ORTHOMCL2847
548576	664	ORTHOMCL3341
548577	2517	ORTHOMCL9942
548582	55974	ORTHOMCL7638
548583	7086	ORTHOMCL1957
548583	8277	ORTHOMCL1957
548583	84076	ORTHOMCL1957
548584	2224	ORTHOMCL803
548589	54963	ORTHOMCL817
548591	54834	ORTHOMCL4399
548592	481	ORTHOMCL9981
548598	1490	ORTHOMCL10031
548647	8450	ORTHOMCL837
548647	8451	ORTHOMCL837
548648	2260	ORTHOMCL94
548648	2261	ORTHOMCL94
548648	2263	ORTHOMCL94
548648	2264	ORTHOMCL94
548653	431707	ORTHOMCL3193
548655	51571	ORTHOMCL313
548655	81553	ORTHOMCL313
548656	30012	ORTHOMCL10362
548657	766	ORTHOMCL8673
548660	10939	ORTHOMCL4223
548661	2173	ORTHOMCL8547
548663	1977	ORTHOMCL9254
548665	64924	ORTHOMCL5826
548666	11140	ORTHOMCL8855
548668	6470	ORTHOMCL2153
548668	6472	ORTHOMCL2153
548669	5898	ORTHOMCL10128
548672	57089	ORTHOMCL4540
548673	11143	ORTHOMCL646
548674	201973	ORTHOMCL9826
548675	4324	ORTHOMCL7539
548676	6009	ORTHOMCL10230
548679	132864	ORTHOMCL180
548679	22849	ORTHOMCL180
548679	80315	ORTHOMCL180
548680	91373	ORTHOMCL10474
548681	23383	ORTHOMCL2801
548685	6566	ORTHOMCL9644
548686	286451	ORTHOMCL9689
548687	663	ORTHOMCL1919
548688	10376	ORTHOMCL75
548688	112714	ORTHOMCL75
548688	51807	ORTHOMCL75
548688	7277	ORTHOMCL75
548688	7278	ORTHOMCL75
548688	7846	ORTHOMCL75
548688	79861	ORTHOMCL75
548688	84790	ORTHOMCL75
548690	5168	ORTHOMCL2304
548691	6256	ORTHOMCL135
548691	6257	ORTHOMCL135
548691	6258	ORTHOMCL135
548693	84975	ORTHOMCL8562
548695	89970	ORTHOMCL8242
548696	29920	ORTHOMCL5197
548696	5831	ORTHOMCL5197
548699	9527	ORTHOMCL5650
548701	143684	ORTHOMCL3464
548703	55501	ORTHOMCL1013
548707	60386	ORTHOMCL1444
548708	5191	ORTHOMCL8812
548709	51447	ORTHOMCL7942
548710	10921	ORTHOMCL9068
548712	2720	ORTHOMCL3420
548715	130399	ORTHOMCL1424
548715	7046	ORTHOMCL1424
548715	91	ORTHOMCL1424
548716	54888	ORTHOMCL3350
548717	650	ORTHOMCL9471
548718	55326	ORTHOMCL7376
548720	27095	ORTHOMCL8422
548721	54108	ORTHOMCL7964
548724	54499	ORTHOMCL8057
548726	6814	ORTHOMCL9229
548727	57630	ORTHOMCL2291
548729	8452	ORTHOMCL9832
548730	9576	ORTHOMCL9844
548733	1528	ORTHOMCL8173
548736	137492	ORTHOMCL3468
548737	5711	ORTHOMCL9131
548742	80331	ORTHOMCL3039
548743	6389	ORTHOMCL10113
548745	54788	ORTHOMCL7166
548746	10893	ORTHOMCL1313
548746	4325	ORTHOMCL1313
548747	4953	ORTHOMCL5069
548748	55845	ORTHOMCL5536
548749	648	ORTHOMCL5339
548750	84299	ORTHOMCL7573
548754	10212	ORTHOMCL2912
548754	7919	ORTHOMCL2912
548755	5718	ORTHOMCL8594
548760	23551	ORTHOMCL8926
548761	9568	ORTHOMCL9320
548770	79794	ORTHOMCL8529
548772	57684	ORTHOMCL8646
548773	113444	ORTHOMCL5247
548777	134145	ORTHOMCL3460
548779	54868	ORTHOMCL3532
548780	23549	ORTHOMCL1997
548781	122786	ORTHOMCL1917
548782	147339	ORTHOMCL10482
548783	8997	ORTHOMCL401
548785	79577	ORTHOMCL10183
548786	8508	ORTHOMCL7834
548787	51451	ORTHOMCL7974
548788	140432	ORTHOMCL5599
548788	7737	ORTHOMCL5599
548789	50804	ORTHOMCL3003
548790	7159	ORTHOMCL9454
548793	51228	ORTHOMCL7868
548795	729515	ORTHOMCL7440
548798	10006	ORTHOMCL165
548798	10152	ORTHOMCL165
548799	5810	ORTHOMCL2260
548800	10314	ORTHOMCL5509
548801	307	ORTHOMCL8899
548802	145864	ORTHOMCL5862
548803	317649	ORTHOMCL10481
548804	90196	ORTHOMCL5507
548806	4651	ORTHOMCL4488
548807	201895	ORTHOMCL7711
548808	9455	ORTHOMCL8378
548812	30001	ORTHOMCL4887
548814	3839	ORTHOMCL3329
548814	3840	ORTHOMCL3329
548815	134510	ORTHOMCL8253
548816	80173	ORTHOMCL1120
548817	171222	ORTHOMCL5393
548817	7332	ORTHOMCL5393
548818	7322	ORTHOMCL9960
548820	6884	ORTHOMCL10288
548822	10229	ORTHOMCL7744
548826	51100	ORTHOMCL8688
548827	340481	ORTHOMCL5160
548828	84816	ORTHOMCL9964
548829	29095	ORTHOMCL7939
548832	84313	ORTHOMCL8130
548833	55266	ORTHOMCL3173
548834	79647	ORTHOMCL8249
548835	254122	ORTHOMCL987
548835	27131	ORTHOMCL987
548835	58533	ORTHOMCL987
548836	3975	ORTHOMCL2964
548836	64211	ORTHOMCL2964
548838	9946	ORTHOMCL3435
548840	284695	ORTHOMCL3347
548843	79879	ORTHOMCL4471
548851	51009	ORTHOMCL8339
548852	5217	ORTHOMCL9585
548853	79020	ORTHOMCL2880
548855	1104	ORTHOMCL4919
548856	6623	ORTHOMCL9906
548859	55854	ORTHOMCL8912
548860	25870	ORTHOMCL5239
548863	1846	ORTHOMCL7261
548866	55644	ORTHOMCL2793
548867	5437	ORTHOMCL8874
548869	10988	ORTHOMCL8424
548871	92305	ORTHOMCL7673
548875	79666	ORTHOMCL7136
548877	64785	ORTHOMCL8177
548878	3475	ORTHOMCL2279
548879	28966	ORTHOMCL8496
548882	26223	ORTHOMCL787
548882	26224	ORTHOMCL787
548884	91137	ORTHOMCL5596
548885	23204	ORTHOMCL7912
548886	55284	ORTHOMCL8433
548887	7357	ORTHOMCL8044
548888	51270	ORTHOMCL2266
548888	7027	ORTHOMCL2266
548889	152559	ORTHOMCL1993
548891	10327	ORTHOMCL2075
548896	55313	ORTHOMCL7375
548897	254956	ORTHOMCL4677
548898	348995	ORTHOMCL4501
548900	90459	ORTHOMCL8456
548901	1592	ORTHOMCL5497
548903	57410	ORTHOMCL10271
548905	1647	ORTHOMCL5324
548909	83699	ORTHOMCL7778
548911	100132911	ORTHOMCL4831
548911	285381	ORTHOMCL4831
548912	5494	ORTHOMCL549
548912	5495	ORTHOMCL549
548913	54898	ORTHOMCL8281
548914	97	ORTHOMCL5010
548915	826	ORTHOMCL5529
548915	84290	ORTHOMCL5529
548918	9837	ORTHOMCL9460
548919	3094	ORTHOMCL9108
548920	10284	ORTHOMCL10072
548922	6883	ORTHOMCL4928
548923	2255	ORTHOMCL9223
548924	1164	ORTHOMCL8133
548925	53917	ORTHOMCL8305
548926	6233	ORTHOMCL9568
548927	27166	ORTHOMCL8052
548929	26011	ORTHOMCL157
548929	55714	ORTHOMCL157
548929	57451	ORTHOMCL157
548930	79183	ORTHOMCL2101
548931	5015	ORTHOMCL5667
548932	94239	ORTHOMCL8985
548933	80273	ORTHOMCL7309
548934	6155	ORTHOMCL5016
548936	51606	ORTHOMCL8462
548939	5204	ORTHOMCL7105
548941	84908	ORTHOMCL8478
548942	26275	ORTHOMCL5080
548943	55669	ORTHOMCL2243
548944	8665	ORTHOMCL9565
548945	27159	ORTHOMCL2072
548947	7417	ORTHOMCL7688
548948	1595	ORTHOMCL10081
548949	9145	ORTHOMCL7894
548950	55182	ORTHOMCL9122
548951	142891	ORTHOMCL5482
548952	203522	ORTHOMCL2039
548952	26512	ORTHOMCL2039
548953	64326	ORTHOMCL5547
548955	81565	ORTHOMCL757
548956	3267	ORTHOMCL1324
548957	23210	ORTHOMCL10262
548958	8573	ORTHOMCL542
548959	3632	ORTHOMCL2224
548960	128869	ORTHOMCL4984
548961	7181	ORTHOMCL1506
548962	2842	ORTHOMCL7625
548963	51478	ORTHOMCL8645
548965	9331	ORTHOMCL1328
548965	9334	ORTHOMCL1328
548966	5162	ORTHOMCL9996
548967	10766	ORTHOMCL7828
548968	55680	ORTHOMCL3365
548969	54928	ORTHOMCL8000
548971	404093	ORTHOMCL4549
548975	4175	ORTHOMCL5605
548977	23545	ORTHOMCL3131
548978	80346	ORTHOMCL7155
548979	51117	ORTHOMCL4355
548982	23032	ORTHOMCL5185
548983	51652	ORTHOMCL2902
548983	7844	ORTHOMCL4623
548983	NA	ORTHOMCL2902
548985	79034	ORTHOMCL5063
548986	9950	ORTHOMCL9210
548988	84148	ORTHOMCL8412
548992	129880	ORTHOMCL10101
548993	8900	ORTHOMCL8553
548996	131076	ORTHOMCL3217
548997	84967	ORTHOMCL10472
548998	81855	ORTHOMCL1859
548998	94081	ORTHOMCL1859
548999	81930	ORTHOMCL1883
549000	9986	ORTHOMCL2907
549002	5433	ORTHOMCL10154
549005	10330	ORTHOMCL3044
549005	NA	ORTHOMCL3044
549006	6647	ORTHOMCL9325
549007	25776	ORTHOMCL4286
549008	114926	ORTHOMCL3367
549010	902	ORTHOMCL9086
549012	10972	ORTHOMCL9517
549014	51124	ORTHOMCL7157
549016	203228	ORTHOMCL5750
549018	29101	ORTHOMCL7442
549019	1635	ORTHOMCL9096
549023	57118	ORTHOMCL1371
549023	8536	ORTHOMCL1371
549026	6809	ORTHOMCL873
549027	25904	ORTHOMCL1456
549030	7336	ORTHOMCL8555
549031	2959	ORTHOMCL9802
549034	585	ORTHOMCL5811
549036	3320	ORTHOMCL519
549036	3326	ORTHOMCL519
549036	NA	ORTHOMCL519
549041	757	ORTHOMCL5682
549042	5607	ORTHOMCL3042
549043	2639	ORTHOMCL3277
549044	6919	ORTHOMCL9835
549046	10001	ORTHOMCL10297
549047	64208	ORTHOMCL4989
549048	4733	ORTHOMCL4990
549054	1112	ORTHOMCL1097
549057	84259	ORTHOMCL3021
549058	51747	ORTHOMCL10157
549059	55079	ORTHOMCL5612
549061	26472	ORTHOMCL8377
549063	27077	ORTHOMCL7769
549064	55739	ORTHOMCL1574
549066	83544	ORTHOMCL5137
549068	51160	ORTHOMCL1339
549069	54165	ORTHOMCL8914
549070	5965	ORTHOMCL4686
549071	142679	ORTHOMCL8861
549073	23011	ORTHOMCL7563
549074	1737	ORTHOMCL10460
549077	2260	ORTHOMCL94
549077	2261	ORTHOMCL94
549077	2263	ORTHOMCL94
549077	2264	ORTHOMCL94
549078	79134	ORTHOMCL982
549078	84548	ORTHOMCL982
549079	1175	ORTHOMCL9615
549080	83595	ORTHOMCL8464
549081	51434	ORTHOMCL7916
549084	339122	ORTHOMCL10524
549085	10955	ORTHOMCL10254
549086	51256	ORTHOMCL2872
549088	57150	ORTHOMCL344
549089	129787	ORTHOMCL10013
549090	55851	ORTHOMCL2932
549091	5451	ORTHOMCL680
549092	54957	ORTHOMCL2913
549093	6908	ORTHOMCL5179
549094	54460	ORTHOMCL5853
549097	5441	ORTHOMCL5101
549098	9637	ORTHOMCL3139
549099	11269	ORTHOMCL1895
549099	29118	ORTHOMCL1895
549099	55308	ORTHOMCL1895
549101	51021	ORTHOMCL8715
549102	56900	ORTHOMCL8606
549104	2580	ORTHOMCL8785
549105	3980	ORTHOMCL3200
549110	5716	ORTHOMCL8376
549112	6222	ORTHOMCL10181
549113	8896	ORTHOMCL4456
549114	11154	ORTHOMCL2819
549116	132321	ORTHOMCL2137
549117	5984	ORTHOMCL8370
549118	51260	ORTHOMCL8165
549121	7428	ORTHOMCL10483
549122	257364	ORTHOMCL3576
549123	54509	ORTHOMCL3104
549124	4908	ORTHOMCL1045
549126	376267	ORTHOMCL5613
549129	140459	ORTHOMCL8360
549131	501	ORTHOMCL7178
549132	2824	ORTHOMCL2032
549133	134492	ORTHOMCL10354
549134	57631	ORTHOMCL10046
549136	5683	ORTHOMCL8069
549138	79939	ORTHOMCL8142
549139	9331	ORTHOMCL1328
549139	9334	ORTHOMCL1328
549140	23291	ORTHOMCL185
549140	8945	ORTHOMCL185
549141	1070	ORTHOMCL9303
549144	9833	ORTHOMCL3357
549146	10393	ORTHOMCL2047
549147	5888	ORTHOMCL3389
549149	83657	ORTHOMCL5684
549150	400	ORTHOMCL9682
549152	79133	ORTHOMCL5761
549153	202915	ORTHOMCL1321
549153	25829	ORTHOMCL1321
549156	57819	ORTHOMCL7832
549157	5566	ORTHOMCL326
549157	5567	ORTHOMCL326
549157	5568	ORTHOMCL326
549159	375035	ORTHOMCL10340
549160	6613	ORTHOMCL7112
549161	509	ORTHOMCL2875
549162	7329	ORTHOMCL2280
549163	10768	ORTHOMCL5118
549163	23382	ORTHOMCL5118
549165	55161	ORTHOMCL7709
549166	90693	ORTHOMCL2887
549170	285362	ORTHOMCL4592
549171	84759	ORTHOMCL7183
549173	56339	ORTHOMCL9745
549174	6921	ORTHOMCL1969
549176	1946	ORTHOMCL8246
549178	10438	ORTHOMCL9699
549179	7873	ORTHOMCL9896
549180	5864	ORTHOMCL7350
549181	80006	ORTHOMCL2191
549184	79823	ORTHOMCL8134
549188	10390	ORTHOMCL510
549188	56994	ORTHOMCL510
549189	26578	ORTHOMCL8798
549190	54512	ORTHOMCL8550
549191	26994	ORTHOMCL8140
549192	27338	ORTHOMCL7681
549194	57409	ORTHOMCL2969
549195	83443	ORTHOMCL7570
549196	10282	ORTHOMCL4774
549197	1054	ORTHOMCL5412
549199	9474	ORTHOMCL3033
549201	901	ORTHOMCL1156
549204	51125	ORTHOMCL3399
549205	10573	ORTHOMCL5360
549206	64801	ORTHOMCL5011
549207	6683	ORTHOMCL4840
549211	79184	ORTHOMCL10227
549212	5520	ORTHOMCL372
549212	5521	ORTHOMCL372
549212	5522	ORTHOMCL372
549212	55844	ORTHOMCL372
549213	83606	ORTHOMCL9811
549216	55969	ORTHOMCL7958
549217	10454	ORTHOMCL7982
549219	255520	ORTHOMCL5802
549220	6901	ORTHOMCL2034
549221	85019	ORTHOMCL7446
549223	51028	ORTHOMCL9927
549224	5313	ORTHOMCL314
549224	5315	ORTHOMCL314
549225	29090	ORTHOMCL4853
549226	64431	ORTHOMCL7689
549227	5434	ORTHOMCL9632
549229	64518	ORTHOMCL8108
549230	7306	ORTHOMCL5189
549232	27297	ORTHOMCL1474
549232	NA	ORTHOMCL1474
549233	1327	ORTHOMCL5738
549234	1535	ORTHOMCL8029
549235	8766	ORTHOMCL10450
549237	6388	ORTHOMCL8674
549238	84324	ORTHOMCL754
549238	85406	ORTHOMCL754
549238	NA	ORTHOMCL754
549240	23521	ORTHOMCL7948
549243	84529	ORTHOMCL1001
549244	4712	ORTHOMCL7135
549245	11189	ORTHOMCL113
549245	56853	ORTHOMCL113
549245	60677	ORTHOMCL113
549245	60680	ORTHOMCL113
549246	7416	ORTHOMCL7481
549247	116159	ORTHOMCL9151
549248	51106	ORTHOMCL3119
549250	115098	ORTHOMCL4799
549251	594855	ORTHOMCL8110
549255	6616	ORTHOMCL5530
549256	26258	ORTHOMCL8374
549257	5691	ORTHOMCL7119
549262	79723	ORTHOMCL4818
549265	3028	ORTHOMCL7766
549267	9146	ORTHOMCL697
549268	9927	ORTHOMCL3310
549269	63929	ORTHOMCL4233
549270	513	ORTHOMCL7274
549272	1605	ORTHOMCL5096
549273	6500	ORTHOMCL5084
549275	54933	ORTHOMCL7579
549276	644890	ORTHOMCL5163
549278	133690	ORTHOMCL3501
549280	64951	ORTHOMCL9610
549284	8139	ORTHOMCL4844
549285	25819	ORTHOMCL8416
549286	55751	ORTHOMCL8302
549287	6794	ORTHOMCL7072
549288	9045	ORTHOMCL8892
549290	2730	ORTHOMCL9581
549291	218	ORTHOMCL1101
549291	224	ORTHOMCL1101
549292	29914	ORTHOMCL1323
549293	11161	ORTHOMCL2870
549294	112936	ORTHOMCL8111
549295	23406	ORTHOMCL9621
549296	6780	ORTHOMCL824
549299	5230	ORTHOMCL2038
549299	5232	ORTHOMCL2038
549305	11331	ORTHOMCL4973
549306	64645	ORTHOMCL1378
549306	84641	ORTHOMCL1378
549307	93380	ORTHOMCL10019
549309	2961	ORTHOMCL8470
549312	83892	ORTHOMCL5033
549313	5715	ORTHOMCL9956
549314	50999	ORTHOMCL4843
549315	55081	ORTHOMCL2001
549318	29035	ORTHOMCL4613
549320	6202	ORTHOMCL10047
549324	6790	ORTHOMCL8282
549327	80224	ORTHOMCL3452
549328	10943	ORTHOMCL2792
549328	NA	ORTHOMCL2792
549329	8558	ORTHOMCL8852
549331	84193	ORTHOMCL5742
549332	9337	ORTHOMCL4593
549333	130340	ORTHOMCL10385
549334	7374	ORTHOMCL9642
549336	29968	ORTHOMCL7276
549337	4825	ORTHOMCL10252
549338	10556	ORTHOMCL2349
549339	1058	ORTHOMCL1559
549341	51098	ORTHOMCL2970
549342	79982	ORTHOMCL10274
549343	196294	ORTHOMCL9533
549344	55795	ORTHOMCL2004
549348	11222	ORTHOMCL9030
549349	25923	ORTHOMCL281
549349	51062	ORTHOMCL281
549349	64225	ORTHOMCL281
549350	51635	ORTHOMCL2036
549352	6631	ORTHOMCL10328
549353	669	ORTHOMCL5849
549355	55756	ORTHOMCL4382
549356	6207	ORTHOMCL9887
549361	285605	ORTHOMCL9701
549362	25886	ORTHOMCL9494
549364	139425	ORTHOMCL1862
549364	50717	ORTHOMCL1862
549364	NA	ORTHOMCL1862
549365	10140	ORTHOMCL5329
549366	114	ORTHOMCL5810
549367	11164	ORTHOMCL2783
549368	112950	ORTHOMCL9433
549369	1466	ORTHOMCL3161
549370	79817	ORTHOMCL10439
549371	23466	ORTHOMCL7327
549372	8819	ORTHOMCL7791
549373	115201	ORTHOMCL5341
549375	84955	ORTHOMCL4287
549377	2287	ORTHOMCL4903
549379	6229	ORTHOMCL3382
549383	92856	ORTHOMCL10425
549385	55319	ORTHOMCL5061
549387	56954	ORTHOMCL8083
549390	653604	ORTHOMCL44
549392	28972	ORTHOMCL7150
549394	6135	ORTHOMCL8755
549396	6399	ORTHOMCL2816
549397	286187	ORTHOMCL5794
549398	64834	ORTHOMCL4945
549400	10907	ORTHOMCL9184
549401	10491	ORTHOMCL9440
549404	10947	ORTHOMCL2917
549404	26985	ORTHOMCL2917
549405	6871	ORTHOMCL9025
549406	83659	ORTHOMCL10510
549409	6146	ORTHOMCL10458
549410	58505	ORTHOMCL8292
549411	51651	ORTHOMCL4339
549417	1364	ORTHOMCL1103
549417	1365	ORTHOMCL1103
549417	9074	ORTHOMCL1103
549419	79078	ORTHOMCL4308
549420	7385	ORTHOMCL9659
549421	6717	ORTHOMCL10352
549422	57621	ORTHOMCL2364
549426	162427	ORTHOMCL2242
549429	55906	ORTHOMCL8071
549431	4904	ORTHOMCL8653
549433	6827	ORTHOMCL8511
549436	55781	ORTHOMCL4386
549440	8721	ORTHOMCL9988
549441	7802	ORTHOMCL8669
549443	8834	ORTHOMCL9178
549444	6142	ORTHOMCL9168
549446	158078	ORTHOMCL769
549446	1915	ORTHOMCL769
549446	1917	ORTHOMCL769
549448	10376	ORTHOMCL75
549448	112714	ORTHOMCL75
549448	51807	ORTHOMCL75
549448	7277	ORTHOMCL75
549448	7278	ORTHOMCL75
549448	7846	ORTHOMCL75
549448	79861	ORTHOMCL75
549448	84790	ORTHOMCL75
549449	25874	ORTHOMCL7707
549451	689	ORTHOMCL4846
549452	132	ORTHOMCL5126
549454	23033	ORTHOMCL861
549455	55276	ORTHOMCL9810
549456	79622	ORTHOMCL2027
549457	10200	ORTHOMCL7482
549458	145258	ORTHOMCL9352
549459	29799	ORTHOMCL5768
549461	10123	ORTHOMCL8304
549462	51608	ORTHOMCL10270
549463	53407	ORTHOMCL8017
549464	7384	ORTHOMCL4779
549468	6158	ORTHOMCL3588
549469	51138	ORTHOMCL7722
549470	847	ORTHOMCL1398
549471	129685	ORTHOMCL4499
549472	6204	ORTHOMCL3151
549473	10613	ORTHOMCL1555
549473	11160	ORTHOMCL1555
549475	201266	ORTHOMCL2358
549476	6208	ORTHOMCL3366
549477	79139	ORTHOMCL8624
549478	8662	ORTHOMCL9497
549480	6236	ORTHOMCL8862
549481	84545	ORTHOMCL9469
549483	51490	ORTHOMCL4354
549484	8099	ORTHOMCL8766
549485	27249	ORTHOMCL4329
549486	9733	ORTHOMCL9085
549487	139231	ORTHOMCL5744
549490	7507	ORTHOMCL4740
549491	29765	ORTHOMCL5035
549492	2108	ORTHOMCL7762
549495	2535	ORTHOMCL1422
549495	8321	ORTHOMCL1422
549495	8324	ORTHOMCL1422
549496	1019	ORTHOMCL8243
549499	5149	ORTHOMCL2368
549500	8125	ORTHOMCL9026
549502	51510	ORTHOMCL8406
549503	8666	ORTHOMCL10313
549504	8991	ORTHOMCL9484
549507	9213	ORTHOMCL7844
549511	79023	ORTHOMCL2219
549513	8697	ORTHOMCL8289
549516	10313	ORTHOMCL3114
549517	4893	ORTHOMCL5082
549519	51116	ORTHOMCL4957
549522	5954	ORTHOMCL1950
549523	154807	ORTHOMCL8945
549524	10043	ORTHOMCL10441
549525	284611	ORTHOMCL8331
549528	22996	ORTHOMCL7076
549530	8886	ORTHOMCL7394
549532	79645	ORTHOMCL4656
549534	10445	ORTHOMCL7672
549535	10521	ORTHOMCL3024
549535	1655	ORTHOMCL3024
549536	91750	ORTHOMCL10260
549537	60681	ORTHOMCL10327
549538	6626	ORTHOMCL5741
549539	65003	ORTHOMCL8425
549540	6726	ORTHOMCL10280
549542	9584	ORTHOMCL104
549543	6834	ORTHOMCL8703
549545	339487	ORTHOMCL5171
549548	9419	ORTHOMCL8119
549550	28998	ORTHOMCL5042
549553	27351	ORTHOMCL7677
549554	1718	ORTHOMCL5311
549556	158219	ORTHOMCL7108
549558	55283	ORTHOMCL658
549559	2875	ORTHOMCL551
549559	84706	ORTHOMCL551
549563	7126	ORTHOMCL3259
549566	54664	ORTHOMCL4526
549569	84747	ORTHOMCL4958
549570	23008	ORTHOMCL9551
549574	60673	ORTHOMCL4823
549575	27241	ORTHOMCL5487
549578	51019	ORTHOMCL7845
549579	5037	ORTHOMCL8010
549580	10422	ORTHOMCL8639
549581	8563	ORTHOMCL3490
549582	27430	ORTHOMCL7720
549583	119032	ORTHOMCL2979
549585	79959	ORTHOMCL5166
549586	5781	ORTHOMCL3271
549587	59338	ORTHOMCL4767
549588	54476	ORTHOMCL2065
549589	58528	ORTHOMCL1956
549589	64121	ORTHOMCL1956
549592	51571	ORTHOMCL313
549592	81553	ORTHOMCL313
549594	9993	ORTHOMCL1921
549595	5828	ORTHOMCL1968
549597	57561	ORTHOMCL10298
549598	9655	ORTHOMCL5422
549599	360	ORTHOMCL4802
549601	10336	ORTHOMCL9721
549604	10483	ORTHOMCL1479
549604	10484	ORTHOMCL1479
549605	9069	ORTHOMCL1605
549607	6662	ORTHOMCL5073
549608	100287171	ORTHOMCL973
549608	374666	ORTHOMCL973
549608	375260	ORTHOMCL973
549608	NA	ORTHOMCL973
549610	2934	ORTHOMCL867
549611	114792	ORTHOMCL2145
549612	8613	ORTHOMCL5385
549613	6795	ORTHOMCL2009
549613	9212	ORTHOMCL2009
549617	167227	ORTHOMCL8025
