#XT_prot	XT_gene	HS_prot	HS_gene	OrthoID
NP_001096213.1	100124764	Q8TEA7	93627	ORTHOMCL7837
NP_001011187.1	496609	P62841	6209	ORTHOMCL7838
NP_001072297.1	779750	Q9H813	55248	ORTHOMCL7839
XP_002936877.2	100486630	Q6P3W7	55681	ORTHOMCL7840
NP_989001.1	394597	P32119	7001	ORTHOMCL7841
NP_001011198.1	496622	Q9BTE1	84516	ORTHOMCL7842
NP_001165119.1	100125153	P50238	1396	ORTHOMCL7843
NP_001016753.1	549507	Q9UBH6	9213	ORTHOMCL7844
NP_001016824.1	549578	Q9Y3C0	51019	ORTHOMCL7845
XP_002931789.1	100487704	Q9NRC9	56914	ORTHOMCL7846
NP_001072779.1	780239	Q9H0R6	55278	ORTHOMCL7847
NP_001072714.1	780171	Q9BX10	54676	ORTHOMCL7848
XP_031746581.1	496583	Q16665	3091	ORTHOMCL7849
NP_998842.1	407887	Q9BSC4	79954	ORTHOMCL7850
NP_001072344.1	779797	Q9UJA3	84515	ORTHOMCL7851
NP_001011173.1	496591	Q96RF0	112574	ORTHOMCL7852
NP_989423.1	395063	Q9Y261	3170	ORTHOMCL7853
XP_002941090.1	779520	Q9GZN7	79641	ORTHOMCL7854
NP_001025619.1	595007	Q9UBX5	10516	ORTHOMCL7855
NP_001090754.1	100037839	Q99435	4753	ORTHOMCL7856
XP_031759446.1	100494270	Q96DT5	8701	ORTHOMCL7857
NP_001017294.1	550048	Q9NXV2	54442	ORTHOMCL7858
NP_001072798.1	780259	Q9UM19	51440	ORTHOMCL7859
NP_001011444.1	496932	Q6NXT4	55676	ORTHOMCL7860
XP_002933169.1	100487770	Q9UJT9	23194	ORTHOMCL7861
NP_001017338.1	550092	Q9BYG4	84552	ORTHOMCL7862
XP_017949604.1	100494107	Q92604	9926	ORTHOMCL7863
XP_031757863.1	100490579	Q9Y294	25842	ORTHOMCL7864
NP_001120464.1	100145563	Q9H147	116092	ORTHOMCL7866
NP_001119970.1	100144922	Q9BXB1	55366	ORTHOMCL7867
NP_001016039.1	548793	Q9NZD2	51228	ORTHOMCL7868
NP_001120349.1	100145416	Q9H9P2	140578	ORTHOMCL7869
NP_001090764.1	100037850	Q9NVZ3	55707	ORTHOMCL7870
NP_001017205.1	549959	Q9UNH6	51375	ORTHOMCL7873
XP_002935160.2	100492948	Q9NV35	55270	ORTHOMCL7874
XP_017949923.2	100496697	O75343	2974	ORTHOMCL7875
XP_002936807.1	100135733	Q9H3P2	7469	ORTHOMCL7876
NP_001072746.1	780203	Q9HCJ6	57687	ORTHOMCL7877
XP_002934252.2	100490191	P36406	373	ORTHOMCL7878
NP_001120010.1	100144972	Q8NHV5	730094	ORTHOMCL7879
XP_002941014.1	100485291	Q9NS66	54328	ORTHOMCL7880
NP_001120211.1	100145260	Q9BTX3	29100	ORTHOMCL7882
XP_004912131.2	100495345	Q9H649	63899	ORTHOMCL7883
XP_002938006.2	100379920	Q9C0E2	64328	ORTHOMCL7884
NP_001107725.1	100135723	Q99527	2852	ORTHOMCL7886
XP_031757793.1	100490796	Q9UG01	26160	ORTHOMCL7887
NP_001005081.1	448656	P67870	1460	ORTHOMCL7888
NP_001011147.1	496564	Q9BVK6	54732	ORTHOMCL7889
XP_002934170.1	733546	Q96FV9	9984	ORTHOMCL7890
NP_001004824.1	448079	O60870	22944	ORTHOMCL7891
NP_001090835.1	100038231	Q9NRW1	51560	ORTHOMCL7892
XP_002940239.3	100492188	Q9UI17	29958	ORTHOMCL7893
NP_001016195.1	548949	O43759	9145	ORTHOMCL7894
XP_002942571.2	100497079	Q9NP91	54716	ORTHOMCL7895
XP_031750400.1	116407972	Q9Y3B1	51012	ORTHOMCL7896
XP_002935780.1	100127602	Q9BWV3	81602	ORTHOMCL7897
NP_001096545.1	100125189	Q9NYY3	10769	ORTHOMCL7898
XP_002937547.2	100488953	Q9H936	79751	ORTHOMCL7899
NP_001190182.1	100492504	Q9NVJ2	55207	ORTHOMCL7900
NP_001005815.1	448293	Q9H446	51389	ORTHOMCL7901
NP_001001235.1	407916	P41219	5630	ORTHOMCL7903
NP_001015848.1	548565	Q13045	2314	ORTHOMCL7904
XP_002938526.1	100144965	Q9UBV8	553115	ORTHOMCL7907
XP_031760281.1	101731598	Q99469	6769	ORTHOMCL7908
NP_001025698.1	595090	Q9NQG6	54471	ORTHOMCL7909
XP_031752525.1	100135269	O75976	1362	ORTHOMCL7910
NP_001016131.1	548885	Q15041	23204	ORTHOMCL7912
NP_001093688.1	100101696	Q9UMR5	9374	ORTHOMCL7913
NP_001016963.1	549717	P11182	1629	ORTHOMCL7914
XP_002937144.2	733797	Q8IZH2	54464	ORTHOMCL7915
NP_001016327.1	549081	Q9UJX3	51434	ORTHOMCL7916
NP_001072820.1	780281	O43246	6545	ORTHOMCL7917
NP_001072898.1	780360	Q9H4Q4	59335	ORTHOMCL7918
NP_001011228.1	496664	Q9UL33	51693	ORTHOMCL7919
NP_001135524.1	100216066	Q8WV83	80255	ORTHOMCL7920
NP_001136371.1	496650	Q99643	6391	ORTHOMCL7921
NP_001001236.1	407917	Q9H0H5	29127	ORTHOMCL7922
NP_001120063.1	100145061	Q9BWL3	25912	ORTHOMCL7923
NP_001234915.1	100498525	Q16204	8030	ORTHOMCL7924
NP_001116194.1	779588	Q9UNQ2	27292	ORTHOMCL7925
NP_989379.1	395010	Q9P086	400569	ORTHOMCL7926
NP_001120098.1	100145112	Q9BU89	83475	ORTHOMCL7928
NP_988996.1	394592	Q9H6F2	79041	ORTHOMCL7929
XP_002932543.2	100487444	P47898	3361	ORTHOMCL7930
XP_004912180.1	100125059	Q9Y3R5	9980	ORTHOMCL7931
XP_002931772.5	100494529	Q9NQX0	93166	ORTHOMCL7932
NP_001015788.1	548505	Q9H845	28976	ORTHOMCL7933
NP_001120562.1	100145716	Q15528	6837	ORTHOMCL7934
XP_031750384.1	100486112	Q9NUR3	55321	ORTHOMCL7935
XP_031757802.1	116410817	Q9BYV2	57159	ORTHOMCL7936
NP_001011065.1	496475	Q92843	599	ORTHOMCL7937
NP_001090707.2	100036687	Q6IE81	79960	ORTHOMCL7938
NP_001016075.1	548829	Q53FV1	29095	ORTHOMCL7939
NP_001008207.1	493569	Q99720	10280	ORTHOMCL7940
XP_002932861.1	100488241	Q9H0V1	64418	ORTHOMCL7941
NP_001015955.1	548709	Q9UHH9	51447	ORTHOMCL7942
XP_004916068.1	101734513	Q9BX67	83700	ORTHOMCL7943
NP_001106464.1	100127648	Q8N608	57628	ORTHOMCL7944
NP_001005125.1	448707	O14561	4706	ORTHOMCL7946
NP_989298.1	394916	Q9Y2X3	51602	ORTHOMCL7947
NP_001016486.1	549240	P40429	23521	ORTHOMCL7948
NP_001017287.1	550041	Q8TB40	63874	ORTHOMCL7949
NP_001011010.1	496419	P06744	2821	ORTHOMCL7950
NP_001090877.1	100038303	Q9BYC9	55052	ORTHOMCL7951
NP_001072408.1	779862	Q9Y272	51655	ORTHOMCL7952
NP_001006752.1	448426	Q9NXJ5	54858	ORTHOMCL7953
NP_001011191.1	496613	O15116	27257	ORTHOMCL7954
NP_001017032.1	549786	Q9NQ48	54585	ORTHOMCL7956
NP_001004780.1	447999	P62314	6632	ORTHOMCL7957
NP_001016462.1	549216	Q9BUV8	55969	ORTHOMCL7958
NP_001004874.1	448196	Q9H6Z4	8498	ORTHOMCL7959
NP_001090666.1	100036638	Q15283	5922	ORTHOMCL7960
XP_002933814.3	100496307	P12270	7175	ORTHOMCL7961
XP_031748711.1	100126441	O60503	115	ORTHOMCL7962
XP_002938621.1	100217327	P31371	2254	ORTHOMCL7963
NP_001015967.1	548721	Q9NRG0	54108	ORTHOMCL7964
NP_001120016.1	100144978	Q9NVS9	55163	ORTHOMCL7966
NP_001135672.1	100216233	Q6DKJ4	64359	ORTHOMCL7967
NP_001025637.1	595025	Q9H867	79609	ORTHOMCL7968
NP_989156.1	394761	O75396	9554	ORTHOMCL7970
XP_002934111.2	100158620	Q9UK99	26273	ORTHOMCL7971
XP_031762709.1	100145361	Q9HCG7	57704	ORTHOMCL7972
NP_001006889.1	448729	P37108	6727	ORTHOMCL7973
NP_001016033.1	548787	Q9UIC8	51451	ORTHOMCL7974
XP_004918081.2	100491765	Q96QU8	23214	ORTHOMCL7975
NP_001015838.1	548555	Q13895	705	ORTHOMCL7976
XP_004915092.1	100379982	Q9NPC2	51305	ORTHOMCL7977
NP_001123678.1	100170430	Q9Y3D6	51024	ORTHOMCL7978
NP_001015690.1	548395	P23368	4200	ORTHOMCL7979
XP_002936499.2	100486533	O95214	23484	ORTHOMCL7980
NP_001007500.1	493226	P78337	5307	ORTHOMCL7981
NP_001016463.1	549217	Q15750	10454	ORTHOMCL7982
NP_001011455.1	496945	Q8N2W9	51588	ORTHOMCL7983
XP_031746476.1	101731339	Q9UJX6	29882	ORTHOMCL7984
NP_001017191.1	549945	Q9UHW5	51184	ORTHOMCL7985
XP_017946491.1	100492671	Q9BXJ2	114905	ORTHOMCL7986
XP_002937342.2	100380157	Q9BZZ5	8539	ORTHOMCL7988
NP_001017281.1	550035	Q9NP72	22931	ORTHOMCL7989
NP_001006765.1	448450	P29317	1969	ORTHOMCL7990
NP_001004859.1	448152	Q99653	11261	ORTHOMCL7991
NP_001120140.1	100145176	Q9UHA3	51187	ORTHOMCL7992
NP_001017042.1	549796	P18859	522	ORTHOMCL7993
NP_001039134.1	733957	Q9BRU9	84294	ORTHOMCL7994
NP_001072526.1	779981	Q9H3W5	54674	ORTHOMCL7995
XP_012821068.1	100145487	Q9P2G1	54467	ORTHOMCL7996
NP_001008033.1	493395	Q9HCN8	23753	ORTHOMCL7998
NP_001096504.2	100125133	Q9H267	26276	ORTHOMCL7999
NP_001016215.2	548969	Q9NX62	54928	ORTHOMCL8000
NP_001106408.1	100127570	Q5U5R9	143279	ORTHOMCL8001
NP_001017091.1	549845	Q9UBT2	10054	ORTHOMCL8002
XP_004912961.2	100379946	Q2M389	23325	ORTHOMCL8003
NP_998841.1	407907	Q99439	1265	ORTHOMCL8004
NP_001006857.1	448621	O75940	10285	ORTHOMCL8005
XP_002933015.2	100493443	Q9BV47	78986	ORTHOMCL8006
NP_001192104.1	394764	Q15018	23172	ORTHOMCL8007
NP_001107710.1	100124953	Q9NTU7	140689	ORTHOMCL8008
NP_001096208.1	100124759	P51888	5549	ORTHOMCL8009
NP_001016825.1	549579	P30086	5037	ORTHOMCL8010
NP_001017243.1	549997	Q99766	27109	ORTHOMCL8011
XP_002933836.2	100489346	Q7Z2D5	9890	ORTHOMCL8012
NP_001017111.1	549865	Q9NZE8	51318	ORTHOMCL8013
NP_001107367.1	100135192	Q9BSN7	79652	ORTHOMCL8014
NP_001184125.2	414281	O43173	51046	ORTHOMCL8015
NP_001121488.1	100158588	Q8WUY9	55789	ORTHOMCL8016
NP_001016709.1	549463	Q9P2W9	53407	ORTHOMCL8017
NP_001025681.1	595073	Q9NV56	55257	ORTHOMCL8018
NP_001039199.1	734057	Q9UKF7	26207	ORTHOMCL8020
XP_031757772.1	100496348	Q9BPU6	56896	ORTHOMCL8022
NP_001120050.1	100145030	Q13564	8883	ORTHOMCL8024
NP_001016863.1	549617	Q8IU60	167227	ORTHOMCL8025
XP_002936254.3	100496384	P21953	594	ORTHOMCL8026
XP_002936379.2	100491278	Q9NQT5	51010	ORTHOMCL8027
XP_002937837.3	100498369	Q9H008	64077	ORTHOMCL8028
NP_001016480.1	549234	P13498	1535	ORTHOMCL8029
NP_001090741.1	100036727	Q9HCB6	10418	ORTHOMCL8030
NP_001017017.1	549771	P32314	3344	ORTHOMCL8031
NP_001072504.1	779959	Q9NRW7	11311	ORTHOMCL8032
XP_002934272.1	100487197	Q9BXN1	54829	ORTHOMCL8033
XP_004917692.1	100145111	Q14623	3549	ORTHOMCL8034
XP_017950519.2	100491160	Q9ULB5	1005	ORTHOMCL8036
NP_001137399.1	100233218	Q9NP95	26281	ORTHOMCL8037
NP_001017249.1	550003	Q9Y3B4	51639	ORTHOMCL8038
NP_001017227.1	549981	Q99697	5308	ORTHOMCL8039
NP_001123699.1	100170451	Q8NE86	90550	ORTHOMCL8040
XP_002939661.2	100493559	Q96JJ7	54495	ORTHOMCL8042
XP_002932597.1	100379786	Q9NYZ2	51312	ORTHOMCL8043
NP_001016133.1	548887	Q16739	7357	ORTHOMCL8044
XP_031754876.1	100498348	Q9UP83	10466	ORTHOMCL8045
XP_012819412.2	100496493	Q6UWX4	79802	ORTHOMCL8046
NP_001006769.1	448455	Q9BZG1	83871	ORTHOMCL8049
XP_002939609.1	100495221	Q96AX2	326624	ORTHOMCL8050
NP_989357.1	394986	O14521	6392	ORTHOMCL8051
NP_001016173.1	548927	Q9Y255	27166	ORTHOMCL8052
XP_002931529.1	100489608	Q5VUJ9	84288	ORTHOMCL8054
NP_001096489.1	100125111	P62244	6210	ORTHOMCL8055
NP_001016877.1	549631	Q9BV20	84245	ORTHOMCL8056
NP_001015970.1	548724	Q9UM00	54499	ORTHOMCL8057
NP_001007921.1	493302	P12004	5111	ORTHOMCL8058
NP_001096542.1	100125186	Q9BQE9	9275	ORTHOMCL8059
XP_002936851.2	100489850	Q9BYE7	84108	ORTHOMCL8060
XP_012820890.2	100498629	Q9HBT6	28316	ORTHOMCL8061
XP_002932125.1	100495452	Q5HYK3	84274	ORTHOMCL8062
XP_002933441.2	100485428	P31267	3203	ORTHOMCL8063
NP_001006738.1	448407	Q9NVV9	55145	ORTHOMCL8065
NP_001164986.1	496931	P49770	8892	ORTHOMCL8066
NP_001106396.1	100127547	B4DS77	729993	ORTHOMCL8067
XP_017949849.1	100379919	Q9HDD0	57110	ORTHOMCL8068
NP_001016382.1	549136	P25787	5683	ORTHOMCL8069
NP_001011183.1	496605	Q99595	10440	ORTHOMCL8070
NP_001016675.1	549429	Q9NQZ6	55906	ORTHOMCL8071
XP_002934323.3	100495846	Q9UGN5	10038	ORTHOMCL8072
NP_001072347.1	779800	Q9UNE7	10273	ORTHOMCL8073
NP_998858.1	407967	Q9NV06	25879	ORTHOMCL8074
NP_001096396.1	100124998	Q9H3M0	3754	ORTHOMCL8075
NP_001001230.1	407911	Q86U42	8106	ORTHOMCL8076
XP_002933656.2	100038181	Q9UIG0	9031	ORTHOMCL8077
NP_001001243.1	407944	Q13823	29889	ORTHOMCL8078
NP_001016978.1	549732	P48444	372	ORTHOMCL8080
XP_031750551.1	100486554	Q9UBN1	27092	ORTHOMCL8081
NP_001120071.1	100145075	Q9NPD7	51299	ORTHOMCL8082
NP_001016633.2	549387	Q9NQR4	56954	ORTHOMCL8083
XP_002932555.2	100494896	Q9BR09	140825	ORTHOMCL8085
NP_001011003.1	496412	P55081	4236	ORTHOMCL8086
NP_001011121.1	496534	Q9UI09	55967	ORTHOMCL8087
XP_012808417.2	100497429	Q07973	1591	ORTHOMCL8088
XP_004910791.1	100494644	Q96NX5	57172	ORTHOMCL8089
XP_002942364.2	100488431	Q9UQ05	23415	ORTHOMCL8090
NP_001039135.1	733959	Q9NWM0	54498	ORTHOMCL8091
NP_001017059.2	549813	Q8WY64	29116	ORTHOMCL8092
NP_001165749.1	733999	Q9Y3A2	51118	ORTHOMCL8093
NP_001135650.1	100216209	Q7L8A9	22846	ORTHOMCL8094
NP_001072583.1	780038	Q9NVH1	55735	ORTHOMCL8095
NP_001090690.1	100036668	P41252	3376	ORTHOMCL8096
XP_002941625.1	100489869	Q9NSD7	51289	ORTHOMCL8097
XP_002943293.1	100490518	Q9P0K9	23732	ORTHOMCL8098
NP_001015781.1	548498	Q13347	8668	ORTHOMCL8099
XP_031762469.1	101735010	Q5VT99	126755	ORTHOMCL8100
NP_001017305.1	550059	Q9ULR3	57460	ORTHOMCL8101
NP_001120136.1	100145169	Q9Y421	26017	ORTHOMCL8102
NP_001008202.1	493564	Q99459	988	ORTHOMCL8103
NP_001072782.1	780242	O76038	10590	ORTHOMCL8104
XP_031759352.1	101735269	Q6ZMK1	50626	ORTHOMCL8105
NP_001005457.1	448055	P30566	158	ORTHOMCL8106
NP_001120239.1	100145289	Q9H175	81566	ORTHOMCL8107
NP_001016475.1	549229	Q9BXF9	64518	ORTHOMCL8108
NP_998870.1	407927	P49642	5557	ORTHOMCL8109
NP_001016497.1	549251	Q8WVH0	594855	ORTHOMCL8110
NP_001016540.1	549294	Q4G0F5	112936	ORTHOMCL8111
NP_001008135.2	493497	O95433	10598	ORTHOMCL8112
NP_001017026.1	549780	Q9H8S9	55233	ORTHOMCL8113
XP_002937338.2	100145555	P15918	5896	ORTHOMCL8114
NP_001239015.1	100491282	P56705	54361	ORTHOMCL8115
NP_001011060.1	496470	Q969S6	94107	ORTHOMCL8116
XP_031753956.1	100495279	Q8NHQ8	11228	ORTHOMCL8117
NP_001016794.1	549548	Q9P021	9419	ORTHOMCL8119
XP_017950451.2	100488093	Q13634	1016	ORTHOMCL8120
XP_004911049.2	100497438	P0C6S8	645191	ORTHOMCL8121
XP_002935687.3	100486328	Q8IUH5	23390	ORTHOMCL8122
NP_001004888.1	448228	O15347	3149	ORTHOMCL8123
NP_001135553.1	100216098	Q9ULK6	57484	ORTHOMCL8124
NP_001121511.1	100158628	Q9C0H9	80725	ORTHOMCL8125
NP_001096431.1	100125040	Q8TF42	84959	ORTHOMCL8126
XP_031758740.1	100495685	O95069	3776	ORTHOMCL8127
XP_002938920.1	100038109	Q6ZRY4	348093	ORTHOMCL8128
NP_001165080.1	100038286	P63215	2785	ORTHOMCL8129
NP_001016078.1	548832	Q9BRG1	84313	ORTHOMCL8130
XP_002941172.2	100488692	Q6P9F7	23507	ORTHOMCL8131
XP_004913839.1	100494324	P54821	5396	ORTHOMCL8132
NP_001016170.1	548924	P33552	1164	ORTHOMCL8133
NP_001016430.2	549184	Q7Z624	79823	ORTHOMCL8134
XP_002937095.1	100495369	P0DPB6	51082	ORTHOMCL8136
NP_001008026.1	493388	P51149	7879	ORTHOMCL8138
NP_001123672.1	100170422	Q9NPA8	56943	ORTHOMCL8139
NP_001016437.1	549191	Q9Y3C5	26994	ORTHOMCL8140
NP_989016.1	394612	Q9BX46	221662	ORTHOMCL8141
NP_001016384.1	549138	Q96K37	79939	ORTHOMCL8142
XP_031747311.1	100380122	O75618	9191	ORTHOMCL8143
XP_002938071.2	100494663	P09629	3217	ORTHOMCL8146
NP_001072893.1	780355	P21453	1901	ORTHOMCL8147
NP_001011156.1	496574	Q9Y281	1073	ORTHOMCL8149
XP_002936677.1	100485071	Q9NRG9	8086	ORTHOMCL8150
NP_988904.1	394499	P26583	3148	ORTHOMCL8151
XP_002936133.2	100495364	Q8NDV1	256435	ORTHOMCL8152
NP_001025661.1	595053	Q9NQY0	55909	ORTHOMCL8153
NP_001004817.1	448067	Q9BW27	79902	ORTHOMCL8154
NP_001011362.1	496829	Q9NYK5	54148	ORTHOMCL8155
NP_001106462.1	100127645	Q8N573	55074	ORTHOMCL8156
NP_001096163.1	100124707	Q9UKA8	11123	ORTHOMCL8157
NP_001004914.1	448288	Q9BTT4	84246	ORTHOMCL8158
XP_017951566.1	100485077	Q8IVH4	166785	ORTHOMCL8159
NP_001011254.1	496701	Q9Y3E0	51026	ORTHOMCL8160
NP_001006757.1	448434	P78371	10576	ORTHOMCL8164
NP_001016364.1	549118	Q9BVG4	51260	ORTHOMCL8165
NP_001096364.1	100124956	O75072	2218	ORTHOMCL8166
NP_001135591.1	100216146	Q6PIV7	284723	ORTHOMCL8167
NP_001004808.1	448051	Q9UJZ1	30968	ORTHOMCL8168
NP_001017151.1	549905	Q99848	10969	ORTHOMCL8169
NP_988984.1	394581	Q08752	5481	ORTHOMCL8170
XP_002934243.1	100488664	Q6MZT1	401190	ORTHOMCL8171
NP_001011017.1	496426	Q9C005	84661	ORTHOMCL8172
NP_001015979.1	548733	P00167	1528	ORTHOMCL8173
XP_002932962.2	100125196	Q9H0K1	23235	ORTHOMCL8174
XP_031760363.1	100490406	Q96L42	131096	ORTHOMCL8175
XP_031747428.1	116406750	A6NI61	389827	ORTHOMCL8176
NP_001016123.1	548877	Q9BRX5	64785	ORTHOMCL8177
XP_012823418.1	100135383	Q8N7A1	122773	ORTHOMCL8178
NP_001096500.1	100125127	Q9NVF7	23219	ORTHOMCL8179
NP_001005106.1	448685	P60866	6224	ORTHOMCL8180
NP_001011451.1	496940	O14792	9957	ORTHOMCL8181
XP_017952434.2	100494122	Q86WI0	340596	ORTHOMCL8182
NP_001116279.1	100126067	Q9P0J7	56888	ORTHOMCL8184
NP_001265452.1	448254	P08243	440	ORTHOMCL8186
XP_002940336.1	100493182	Q9UBU2	27123	ORTHOMCL8190
XP_017953012.1	100380164	Q9GZU7	58190	ORTHOMCL8192
XP_031746888.1	116406629	Q9UET6	24140	ORTHOMCL8193
NP_001011222.1	496658	Q15005	9789	ORTHOMCL8194
NP_988899.1	394494	Q9BQJ4	83604	ORTHOMCL8195
NP_989213.2	394821	O60239	9467	ORTHOMCL8196
NP_001106525.1	100127718	P30044	25824	ORTHOMCL8197
XP_002937213.1	100494115	Q9BSU1	80262	ORTHOMCL8198
NP_989108.1	394713	Q9NW64	55696	ORTHOMCL8199
XP_002934729.1	100491776	P23942	5961	ORTHOMCL8200
NP_001005080.1	448655	Q9UNL2	6747	ORTHOMCL8201
NP_001039192.1	734044	Q9UKI2	10602	ORTHOMCL8202
NP_001006892.1	448737	O00258	7485	ORTHOMCL8203
NP_001015774.1	548491	Q9BPW5	65997	ORTHOMCL8204
NP_001016936.1	549690	P04181	4942	ORTHOMCL8206
NP_989292.1	394910	Q9P003	29097	ORTHOMCL8207
NP_001107355.1	100135180	P47211	2587	ORTHOMCL8208
XP_002936423.2	100380155	Q9UGC7	54516	ORTHOMCL8209
XP_004915370.1	100486677	P32245	4160	ORTHOMCL8213
XP_002940786.1	100497662	Q9NRX4	29085	ORTHOMCL8214
NP_988985.1	394582	Q9H1K6	59274	ORTHOMCL8215
XP_002939700.1	100494288	Q96MY1	140688	ORTHOMCL8216
XP_012813043.1	100101778	Q9NZN9	23746	ORTHOMCL8217
NP_001008439.1	493284	Q9UQ80	5036	ORTHOMCL8219
XP_017946940.1	100485025	O43572	11216	ORTHOMCL8220
NP_001011069.1	496479	Q9ULC5	51703	ORTHOMCL8221
NP_988971.1	394568	P50440	2628	ORTHOMCL8222
NP_001072567.1	780022	Q9NPA0	56851	ORTHOMCL8223
NP_001005683.1	448185	Q52LR7	26122	ORTHOMCL8224
NP_001072243.1	779692	Q99705	2847	ORTHOMCL8225
XP_002935003.2	100486227	O95777	51691	ORTHOMCL8226
NP_001006854.1	448610	Q00341	3069	ORTHOMCL8227
NP_001107716.1	100135656	Q96JG6	55610	ORTHOMCL8228
NP_001004774.1	496411	Q9H488	23509	ORTHOMCL8229
NP_001008113.1	493475	Q9BZI1	153572	ORTHOMCL8230
XP_002934527.2	100496375	Q9P2L0	57539	ORTHOMCL8231
XP_004915254.1	100489155	Q9NSN8	54212	ORTHOMCL8232
NP_001120606.1	100145767	P06280	2717	ORTHOMCL8233
NP_001017231.1	549985	Q9HBH5	57665	ORTHOMCL8234
XP_002931660.2	100485053	Q5VU97	57685	ORTHOMCL8235
XP_002935149.1	100144921	P43657	10161	ORTHOMCL8236
NP_001017018.1	549772	Q9UBX3	1468	ORTHOMCL8237
XP_002932660.1	100038107	Q99426	1155	ORTHOMCL8239
NP_001072802.1	780263	Q8N8N7	145482	ORTHOMCL8240
NP_001072198.1	779644	P62079	10098	ORTHOMCL8241
NP_001015941.1	548695	Q96DX4	89970	ORTHOMCL8242
NP_001016742.1	549496	P11802	1019	ORTHOMCL8243
NP_001011091.1	496504	Q8IZV5	157506	ORTHOMCL8244
NP_001005049.1	448589	Q6NZI2	284119	ORTHOMCL8245
NP_001016422.1	549176	P52803	1946	ORTHOMCL8246
XP_012825198.2	100125171	Q92616	10985	ORTHOMCL8247
XP_031754298.1	116409664	Q9HBU6	55500	ORTHOMCL8248
NP_001016080.1	548834	Q9H9L7	79647	ORTHOMCL8249
NP_001107137.1	100038230	O43324	9521	ORTHOMCL8250
NP_001004872.1	448191	Q6AWC2	80014	ORTHOMCL8251
NP_001096243.1	100124800	Q9BZQ4	23057	ORTHOMCL8252
NP_001016061.1	548815	Q8WVY7	134510	ORTHOMCL8253
NP_001120487.2	100145605	Q9NNW7	10587	ORTHOMCL8254
XP_031747430.1	116406751	Q9UGQ2	11094	ORTHOMCL8255
NP_001017041.1	549795	P83731	6152	ORTHOMCL8256
NP_001004848.1	448133	Q9NV31	55272	ORTHOMCL8257
NP_001116282.1	100135025	Q9NS64	56475	ORTHOMCL8258
NP_001004972.2	448399	Q9NZV6	51734	ORTHOMCL8259
NP_001121484.1	100158584	O15405	27324	ORTHOMCL8260
NP_001004832.3	448097	Q9C0D9	85465	ORTHOMCL8261
NP_001120553.1	100145707	Q9NY93	54606	ORTHOMCL8262
XP_002933164.1	100486993	A1L167	134111	ORTHOMCL8263
NP_001015790.1	548507	Q9UMY4	29934	ORTHOMCL8264
NP_001072480.1	779935	O60890	4983	ORTHOMCL8265
XP_004914596.1	100488401	Q6PEY0	375519	ORTHOMCL8266
XP_031758961.1	100491752	Q9Y2G0	22979	ORTHOMCL8267
XP_002934488.2	100379908	O43776	4677	ORTHOMCL8269
XP_031752079.1	100498056	Q8WXX7	26053	ORTHOMCL8270
NP_001072679.1	780136	Q9NP90	51209	ORTHOMCL8271
XP_002933849.1	100491774	Q99684	2672	ORTHOMCL8272
NP_001090871.1	100038295	Q8N6L1	200185	ORTHOMCL8274
XP_017946493.1	108645703	O75711	11341	ORTHOMCL8275
NP_001004866.1	448169	Q9H444	128866	ORTHOMCL8276
NP_989271.1	394885	P60033	975	ORTHOMCL8277
XP_002931480.1	100485146	Q9Y2T5	9293	ORTHOMCL8278
NP_001096536.1	100125180	Q9UJ72	11199	ORTHOMCL8279
XP_002936910.2	100495064	Q9P0L9	9033	ORTHOMCL8280
NP_001016159.1	548913	Q9NXB9	54898	ORTHOMCL8281
NP_001016570.1	549324	O14965	6790	ORTHOMCL8282
XP_002932324.1	447985	Q9H6R0	56919	ORTHOMCL8283
XP_031758330.1	100497629	Q9ULT0	57217	ORTHOMCL8284
NP_001120466.1	100145569	Q9GZM5	25844	ORTHOMCL8285
NP_001030292.1	619590	Q9UMR3	57057	ORTHOMCL8287
NP_001096315.1	100124895	P11234	5899	ORTHOMCL8288
NP_001016759.1	549513	Q9UJX2	8697	ORTHOMCL8289
NP_001072585.1	780040	Q92551	9807	ORTHOMCL8290
NP_001005647.1	448117	Q99814	2034	ORTHOMCL8291
NP_001016656.1	549410	Q9NRP0	58505	ORTHOMCL8292
NP_001072866.1	780327	Q9H1A4	64682	ORTHOMCL8293
XP_002940442.1	100485503	Q9H9Y6	84172	ORTHOMCL8294
XP_031758033.1	496984	Q9BT09	10695	ORTHOMCL8295
NP_989280.1	394894	Q9NWB6	55082	ORTHOMCL8296
NP_001116261.1	779461	O43264	9183	ORTHOMCL8297
NP_001039118.1	733939	Q9UL26	57403	ORTHOMCL8298
NP_001120241.1	100145292	Q9BZX2	7371	ORTHOMCL8299
NP_001120059.1	100145047	Q9Y365	10809	ORTHOMCL8300
XP_017948082.2	100491296	Q8N434	136306	ORTHOMCL8301
NP_001016532.1	549286	Q9NVA4	55751	ORTHOMCL8302
NP_001008190.1	493552	Q9H3U1	55898	ORTHOMCL8303
NP_001016707.1	549461	P56559	10123	ORTHOMCL8304
NP_001016171.1	548925	Q969Q5	53917	ORTHOMCL8305
XP_002940157.1	100496710	Q0VAA5	257068	ORTHOMCL8306
XP_002933780.2	100380152	Q9P055	51528	ORTHOMCL8307
NP_001120475.1	100145587	Q9NX55	25764	ORTHOMCL8308
NP_001106421.1	100127589	O15305	5373	ORTHOMCL8309
